DATE,RTWVDAK684NMFRBDAL,RTWVDAL684NMFRBDAL,RTWVDAR684NMFRBDAL,RTWVDAZ684NMFRBDAL,RTWVDCA684NMFRBDAL,RTWVDCO684NMFRBDAL,RTWVDCT684NMFRBDAL,RTWVDDE684NMFRBDAL,RTWVDFL684NMFRBDAL,RTWVDGA684NMFRBDAL,RTWVDHI684NMFRBDAL,RTWVDIA684NMFRBDAL,RTWVDID684NMFRBDAL,RTWVDIL684NMFRBDAL,RTWVDIN684NMFRBDAL,RTWVDKS684NMFRBDAL,RTWVDKY684NMFRBDAL,RTWVDLA684NMFRBDAL,RTWVDMA684NMFRBDAL,RTWVDMD684NMFRBDAL,RTWVDME684NMFRBDAL,RTWVDMI684NMFRBDAL,RTWVDMN684NMFRBDAL,RTWVDMO684NMFRBDAL,RTWVDMS684NMFRBDAL,RTWVDMT684NMFRBDAL,RTWVDNC684NMFRBDAL,RTWVDND684NMFRBDAL,RTWVDNE684NMFRBDAL,RTWVDNH684NMFRBDAL,RTWVDNJ684NMFRBDAL,RTWVDNM684NMFRBDAL,RTWVDNV684NMFRBDAL,RTWVDNY684NMFRBDAL,RTWVDOH684NMFRBDAL,RTWVDOK684NMFRBDAL,RTWVDOR684NMFRBDAL,RTWVDPA684NMFRBDAL,RTWVDRI684NMFRBDAL,RTWVDSC684NMFRBDAL,RTWVDSD684NMFRBDAL,RTWVDTN684NMFRBDAL,RTWVDTX684NMFRBDAL,RTWVDUT684NMFRBDAL,RTWVDVA684NMFRBDAL,RTWVDVT684NMFRBDAL,RTWVDWA684NMFRBDAL,RTWVDWI684NMFRBDAL,RTWVDWV684NMFRBDAL,RTWVDWY684NMFRBDAL
1995-08-01,88.6920,96.8256,97.9420,92.9846,92.5529,94.3358,98.6607,102.0697,87.2060,96.3869,89.2628,96.5315,93.2216,98.0871,101.5690,97.0127,97.8350,91.6501,99.0432,95.3983,97.9986,104.0169,97.7563,99.1509,91.1857,107.5974,98.9819,104.5135,94.6145,99.6248,96.2626,92.0000,101.2293,96.6595,101.2333,92.7670,94.1986,99.3754,98.4443,108.1954,102.2986,99.3322,90.5425,93.715,92.0337,109.38,92.0822,101.3964,93.4349,89.7862
1995-09-01,92.1227,97.7194,98.7755,93.8599,93.7963,95.6074,99.2962,102.3501,87.6206,97.1917,91.9988,97.5575,94.7722,98.8248,102.1005,98.1731,98.7713,92.7564,99.8500,96.1366,98.9031,104.2466,98.5889,99.6140,91.2230,108.1774,99.7322,104.7142,96.9528,100.0120,96.7294,92.5761,101.6099,97.1244,101.8914,93.3265,95.7458,99.9621,98.8202,108.9526,102.9703,99.9243,90.8795,94.7699,92.8771,109.4515,93.6552,101.9795,94.191,90.4568
1995-10-01,92.5981,97.5646,98.7092,94.3163,93.8070,95.1151,98.9632,102.4788,87.6781,97.0004,92.5138,97.4678,94.5385,98.7738,101.8350,98.5369,98.5799,92.5641,99.2497,95.6521,98.7645,104.4719,98.2024,99.6657,90.7415,108.2309,99.6131,103.2959,97.3312,99.5748,96.3057,92.6915,101.0341,96.5951,101.7794,91.3718,95.6446,99.8702,98.3456,108.6489,102.5624,99.9085,92.0176,94.2409,92.0906,109.3745,93.5711,101.7319,93.4419,90.2929
1995-11-01,93.4823,98.3638,99.5122,96.8338,94.9400,95.6430,99.5996,103.7279,87.7960,97.7122,93.2623,98.3247,95.1567,99.4931,102.3070,99.8734,99.1292,93.0375,99.6703,95.9624,99.0219,105.9156,98.5988,100.9499,91.1337,109.4158,100.5173,104.0401,98.6269,100.0904,96.7884,94.1040,101.6571,96.9516,102.3106,91.5861,96.2788,100.6221,98.7758,109.2852,103.1687,100.8088,95.669,94.8013,92.2512,109.7085,94.1198,102.2738,93.7422,90.4646
1995-12-01,93.4171,98.6935,99.8117,96.5052,94.9905,96.1498,100.2568,104.3979,89.0999,98.2610,93.1690,98.7783,95.5095,99.9104,103.3020,99.9931,99.9339,93.7086,100.3882,96.4068,99.8411,106.7126,99.3388,101.3368,91.1965,109.9104,100.8204,104.7164,98.7545,100.7319,97.6662,94.2044,102.4576,97.8112,103.0801,92.0996,96.5165,101.1147,99.5504,109.7550,103.9847,101.4727,95.5554,95.242,92.7303,110.8223,94.2767,102.9109,94.3661,92.1891
1996-01-01,96.0020,99.4220,100.3252,96.7495,95.9490,97.4473,101.0753,104.3292,89.8179,99.0810,96.1136,99.7398,96.7981,100.5981,104.0740,100.5384,100.8466,94.6646,101.5402,97.3514,100.6337,106.7518,100.4416,101.8050,90.9453,110.4000,101.4696,104.7747,100.0793,101.4435,98.5096,94.4077,103.6936,98.6775,103.8905,92.5795,97.9987,101.7008,100.2207,110.5195,104.8151,102.0045,94.144,96.7143,93.5238,111.2599,95.7948,103.6034,95.2732,92.5894
1996-02-01,95.9091,99.3902,100.2816,96.2332,95.6399,97.3771,101.1374,104.2307,89.1960,98.9564,96.1707,99.8388,96.6490,100.5052,104.3178,100.4358,101.0344,94.1422,101.6097,97.3577,100.6815,106.9049,100.4755,102.1039,90.6250,110.5083,101.3601,104.9820,100.0521,101.4735,98.4772,93.8808,104.1995,98.8167,104.2138,92.3142,97.8346,101.7421,100.4250,110.4911,105.0465,101.9603,93.1185,96.567,93.5289,111.7011,95.5235,103.6891,95.4342,92.2143
1996-03-01,96.2391,99.5309,100.2736,96.4126,95.7999,97.5887,101.2192,103.9931,89.1116,99.1783,96.4178,99.8836,96.8883,100.4622,104.1498,100.4178,100.9880,94.3729,101.8495,97.6468,100.6113,106.4848,100.5575,102.0722,90.6027,110.4747,101.4971,104.7666,100.0588,101.4836,98.4589,93.9843,104.3144,98.8167,104.0652,92.1860,98.0324,101.6727,100.3667,110.6745,105.0718,101.8533,92.8506,96.8894,93.9135,111.2028,95.7162,103.7223,95.8574,92.427
1996-04-01,96.7178,99.5722,100.0649,95.8199,95.6681,97.9390,101.3467,103.5214,89.5765,99.2488,97.0773,100.0378,97.1471,100.5121,104.2501,100.2069,101.1217,94.6827,102.2302,97.9171,100.5852,106.1771,100.8962,102.1257,90.3564,110.2459,101.5558,104.5847,100.1193,101.5616,98.7987,93.7030,105.1711,99.1221,104.1084,92.2602,98.2216,101.6076,100.3984,110.8626,105.2056,101.7794,91.701,97.266,94.4337,110.9336,95.8324,103.8262,96.3618,92.8636
1996-05-01,96.3149,99.7168,100.1603,95.5931,95.5554,98.2022,101.6811,103.7391,90.1888,99.3216,96.5047,100.2728,97.1474,100.8240,104.7644,100.1561,101.4745,95.0351,102.7053,98.2977,100.8767,106.5849,101.3225,102.4491,90.4389,110.6159,101.7434,105.0544,99.9060,101.9952,99.3635,93.5954,106.4536,99.7242,104.4682,92.6122,98.2033,101.8888,100.7743,111.3829,105.6586,102.0719,91.2645,97.4563,95.0123,111.33,95.7777,104.2133,97.1335,93.3292
1996-06-01,98.0167,99.9355,100.3523,95.8371,96.0929,98.5652,101.6873,103.7726,89.7371,99.5566,98.2004,100.6173,97.5493,100.9177,104.7197,100.5616,101.6088,95.4162,102.7971,98.4451,101.0049,106.4741,101.4431,102.2734,90.5187,110.8053,101.7632,104.9529,100.7306,101.9516,99.3632,94.0506,106.4003,99.7068,104.6359,92.6282,98.8783,101.8720,100.7469,111.4517,105.6951,102.1282,91.1591,97.7617,95.0865,111.2256,96.4627,104.2678,97.2961,93.4714
1996-07-01,98.6914,99.9127,100.4817,95.8618,96.2546,98.4601,101.5462,103.8163,89.1356,99.5477,98.7047,100.6044,97.6674,100.9318,104.7797,100.7640,101.5837,95.1259,102.6692,98.3521,101.0688,106.5686,101.3567,102.1079,90.8211,110.9215,101.6209,104.8929,100.9688,101.9042,99.1130,94.2980,105.7955,99.5142,104.7923,92.6101,99.1151,101.9030,100.7579,111.1744,105.7503,102.0988,90.9784,97.8679,94.714,111.5796,96.7759,104.245,96.9716,93.3854
1996-08-01,97.8738,99.3003,100.0681,94.7705,95.4754,97.8789,101.0935,103.3173,88.5901,99.0672,97.8829,100.1928,97.0561,100.5668,104.5187,100.2443,101.3011,94.0357,102.0833,97.9013,100.9406,106.2391,100.9167,101.5444,91.0798,110.1524,101.0831,104.6857,100.1453,101.5715,98.5683,93.6761,105.0985,98.9850,104.5692,92.2668,98.5911,101.5569,100.4390,110.5449,105.4087,101.6472,89.7024,97.2647,94.2147,111.6935,96.0856,103.9549,96.3592,92.8996
1996-09-01,99.1325,99.7488,100.3778,95.0907,96.0081,98.5513,101.5169,103.5141,88.6480,99.4855,99.0429,100.7254,97.6205,100.9186,104.8904,100.5843,101.7327,94.6030,102.6921,98.3902,101.2745,106.4262,101.4208,101.9677,91.6657,110.6975,101.5001,104.9659,100.7921,101.9310,99.0239,94.2460,106.1201,99.5592,104.9531,92.5218,99.2289,101.8612,100.7885,111.2169,105.7783,101.9726,89.5411,97.8276,94.9931,111.8418,96.7626,104.3179,96.9253,93.046
1996-10-01,100.8209,100.1594,100.5099,95.7538,96.7610,99.2355,101.7274,103.5110,88.5395,99.8971,100.7668,101.0617,98.2586,101.0799,104.6835,101.0252,101.7634,95.4119,103.0518,98.7967,101.2573,106.0006,101.6664,101.9425,91.8901,110.8308,101.7751,104.6322,101.6774,101.8788,99.2881,94.8561,106.6054,99.8070,104.8284,92.6085,100.0081,101.8793,100.7502,111.6194,105.6967,102.0293,89.9338,98.3302,95.6315,111.0509,97.6318,104.4132,97.1242,93.1756
1996-11-01,100.9897,99.6777,100.0193,95.5794,96.5508,98.6826,100.9902,103.1203,87.9293,99.3741,100.9303,100.4863,97.7058,100.4358,103.7203,100.7719,100.9151,95.2284,102.1853,98.1410,100.5290,105.2332,100.9296,101.3678,91.3407,110.2453,101.1366,103.7671,101.5644,100.8742,98.6408,94.8490,106.0151,99.1611,104.0432,92.0166,99.7231,101.1046,99.9279,110.9437,104.7542,101.3734,90.2053,97.3926,95.0824,109.9224,97.2691,103.6717,96.5837,92.9403
1996-12-01,101.9171,100.4920,100.6598,95.5455,97.0204,99.6568,101.9195,103.6093,87.9068,100.0358,101.8576,101.5636,98.4442,101.2843,105.0033,101.3112,102.0966,95.7629,103.3528,99.0831,101.5913,106.2311,102.0177,102.4542,91.5321,111.3122,101.9173,104.9028,102.1699,101.8910,99.6477,95.0509,107.9985,100.3396,105.3326,92.6064,100.5018,102.0007,101.0224,112.1076,106.0023,102.2163,89.212,98.2366,96.147,111.5376,97.9359,104.7145,97.9261,93.333
1997-01-01,104.2712,100.9544,100.8632,96.2480,97.9655,101.1360,102.9911,103.7977,88.4320,100.9403,104.7265,102.4141,99.8291,101.7384,105.4018,101.7975,102.9530,96.9538,104.7202,100.1231,101.5326,105.6214,103.1366,102.5962,91.9993,112.1235,102.6241,104.7589,103.2111,102.7692,100.5596,94.8378,109.7754,101.3618,105.6198,92.9389,101.7278,102.4108,101.7675,112.8915,106.5086,102.6842,88.4404,99.6065,97.383,111.7525,99.2661,105.3748,99.3722,93.5664
1997-02-01,107.2664,102.2545,101.8068,97.5583,99.5472,103.4633,104.9780,104.9337,88.9148,102.6285,108.3798,104.2740,102.0097,103.0315,106.9320,103.1744,104.7664,98.8153,106.9943,101.8703,102.6717,106.2192,105.1798,103.8211,93.0185,114.2002,104.2404,106.1388,105.0999,104.5824,102.3716,95.3563,112.4018,103.1949,107.0296,94.0709,103.6297,103.7373,103.5764,114.7946,107.9429,104.0431,88.3666,101.8309,99.6253,113.3421,101.1626,106.9898,101.8594,94.1486
1997-03-01,107.9836,103.2002,102.7190,98.3674,100.4118,104.3891,106.1029,105.9970,89.1407,103.5184,108.5074,105.2226,102.8375,104.0160,108.1479,104.1140,105.7868,99.5190,108.0653,102.8038,103.6752,107.5051,106.1351,104.9423,93.7055,115.6413,105.2448,107.3151,105.9210,105.7648,103.3802,95.6585,113.5639,104.1784,108.1758,95.0142,104.4557,104.7986,104.6818,116.0192,109.0328,105.1369,89.2029,102.7078,100.6118,114.7897,101.9978,108.0596,102.0298,94.7114
1997-04-01,108.5956,103.4253,103.1933,98.4245,100.6333,104.8508,106.6595,106.5093,89.0356,104.0190,109.0314,106.0893,103.2935,104.6687,109.1286,104.6562,106.6979,99.6331,108.6274,103.2874,104.5643,108.3088,106.8528,105.8218,94.0043,116.8218,105.7572,108.4612,106.4979,106.5256,103.9110,96.0793,114.1442,104.6862,109.2187,95.6596,104.9594,105.4709,105.3070,116.6654,109.7999,105.7436,88.7459,102.8644,101.0566,116.1284,102.241,108.8351,102.4071,94.9925
1997-05-01,105.2038,102.0796,101.8760,97.1864,99.1888,103.3492,105.5036,105.3473,88.4554,102.7976,104.7694,104.7347,101.5625,103.5428,107.8690,103.2600,105.2927,98.2340,107.2764,102.3963,103.5242,107.0753,105.4503,104.6989,93.1176,115.3053,104.4845,107.4851,104.2354,105.6394,102.8065,95.6755,112.8917,103.5082,107.8512,94.5845,103.4632,104.3330,104.1405,115.5399,108.6636,104.5697,87.8978,101.3568,99.9298,114.7166,100.7091,107.6094,101.2637,93.9473
1997-06-01,103.3879,101.8547,101.6406,96.8589,98.6919,103.0871,105.4734,105.2806,88.3069,102.7090,102.4810,104.8207,101.0030,103.5288,107.9187,103.0334,105.2870,97.8966,107.0485,102.4513,103.5303,107.1312,105.3259,104.7962,92.9317,115.3326,104.3539,107.9768,103.3772,105.6893,102.9073,95.1625,113.1761,103.5332,107.8274,94.5786,102.8830,104.2802,104.0679,115.7723,108.5484,104.5708,87.7124,100.7315,99.9886,114.6102,99.9918,107.6327,101.4588,93.5724
1997-07-01,104.3194,102.1585,101.8912,97.8167,99.7895,104.3921,106.3961,105.5996,88.4407,103.4270,104.0775,105.7493,102.0272,104.1527,108.4858,103.6190,106.1178,99.0529,108.1898,103.6323,104.5043,107.0313,107.1072,105.2140,93.2417,116.2059,105.0419,108.5469,104.0362,106.5418,103.7011,97.8328,114.7001,104.4424,108.2893,95.2697,104.0243,105.0817,104.9284,116.8451,109.2734,105.0963,87.5063,101.7971,101.1036,114.9798,101.259,108.3756,102.7051,94.9633
1997-08-01,105.9474,103.1374,102.9085,99.7715,101.5274,106.4023,108.2104,106.5063,88.9892,104.8821,106.7477,107.4380,104.3675,105.6215,110.0600,105.0083,107.6726,100.5299,110.4431,105.6116,107.0504,107.7271,109.3895,106.5664,94.4326,118.0769,106.4247,109.9583,105.5537,108.4508,105.0935,101.4266,116.7511,105.8886,109.7722,96.7168,106.1781,106.6910,106.8101,118.4981,111.2787,106.4437,87.6217,104.3248,102.8117,116.6448,103.4715,110.0649,104.4608,96.9919
1997-09-01,107.2229,102.9392,103.0148,100.5039,102.2713,106.4533,107.9532,106.3296,89.2681,104.7044,108.8491,107.3589,105.0408,105.7651,109.9276,105.3047,107.3604,100.7020,110.4226,105.6322,108.6413,107.4418,110.0820,106.5824,94.6259,117.6570,106.3077,109.5859,106.0762,108.0997,104.4906,107.2960,116.1035,105.7102,109.7851,96.9349,107.2424,106.9638,106.9173,117.9304,111.6022,106.2557,87.5492,104.9802,102.3305,116.741,104.6589,110.0476,103.9437,98.96
1997-10-01,108.0303,103.0173,103.3069,101.6523,103.1953,106.6899,108.0243,106.5071,89.4203,104.7633,109.9661,107.5708,105.6688,106.0696,109.9864,105.7164,107.2378,101.2720,110.7444,105.9865,110.3087,107.4867,110.6081,106.8324,94.9675,117.7868,106.3796,109.4718,106.5608,108.3062,104.2479,111.9006,115.7435,105.6593,109.9881,97.4592,108.6226,107.3304,107.1557,117.9342,112.2475,106.4296,87.9409,105.1324,102.2463,117.1605,105.5602,110.2715,103.7211,101.3639
1997-11-01,112.6277,104.8212,105.3477,103.6168,105.6707,108.0879,109.1860,108.4154,89.9728,106.0461,113.4215,109.0406,106.9037,107.5960,111.4960,107.9568,108.5076,102.6010,111.9943,106.8369,112.2523,109.7375,112.0081,108.5466,95.7028,119.4851,107.6165,110.8840,109.3203,109.1790,105.2935,114.3308,115.7741,106.5651,111.8112,98.8021,111.4669,108.9061,108.4456,118.9847,113.8034,107.9372,90.3304,105.8549,102.8213,119.8179,107.4759,111.6691,104.8983,103.6678
1997-12-01,122.2629,107.1186,107.6302,106.7566,110.4930,112.2659,112.8460,110.3073,90.6665,108.2812,119.4879,112.0477,110.2344,110.4986,113.8882,112.1822,110.8010,106.3802,115.9154,110.5559,117.1950,110.6382,115.9849,110.8341,97.8997,122.2197,109.7923,112.5995,113.0102,112.0231,107.8733,124.9548,118.9673,109.1772,114.5885,101.3710,118.8175,112.0437,111.8168,121.6491,116.367,110.3164,90.9974,109.9111,105.8454,124.9083,113.4187,114.6524,109.2528,111.2163
1998-01-01,125.5202,108.3240,109.0054,110.2908,113.1463,115.4246,115.3414,111.2183,91.1237,109.6378,121.5450,113.3389,113.0363,111.9272,115.2943,113.5883,112.2204,108.9989,118.5155,112.9730,122.8318,111.4423,119.3306,112.4238,99.2584,123.4862,111.0637,113.7929,114.3577,114.4183,109.4160,137.2049,120.6291,110.9194,116.0061,103.5709,124.1043,114.1461,114.1797,122.9263,118.7689,111.9855,91.7298,113.0265,107.1439,126.965,116.6487,116.0961,111.1685,117.7318
1998-02-01,122.4435,107.6786,108.1076,107.9715,111.3041,113.5217,114.1783,110.8944,90.7258,108.9204,118.5219,112.6552,110.8875,111.0578,114.5366,112.5766,111.4838,107.4337,117.0715,111.8691,117.9845,111.0873,117.0721,111.7478,98.8816,122.9102,110.2417,113.3847,113.1363,113.4472,108.8530,129.4210,119.7348,110.0450,115.2062,102.2425,120.6135,112.8300,112.7573,122.4717,117.2076,111.32,91.8036,111.1039,106.5315,125.7422,114.1926,115.3585,110.0537,114.3943
1998-03-01,121.8928,107.5244,107.6567,107.1251,110.7456,113.1881,113.8547,110.5492,90.6131,108.7521,119.3771,112.4307,110.5616,110.5867,113.8923,112.2009,111.1847,107.1157,116.6924,111.6327,116.5313,110.3678,116.2562,111.2970,98.5969,122.5040,110.0630,112.9975,112.9800,112.9425,108.6635,124.7048,119.2225,109.7125,114.5107,101.5202,118.9616,111.9460,112.2172,122.2081,116.0481,110.9634,91.442,110.4548,106.7855,124.4209,113.8925,114.9239,109.5666,113.2395
1998-04-01,121.6265,107.5909,107.8331,106.4102,110.5070,112.8457,113.7438,110.8146,90.6349,108.8789,120.8858,112.8805,110.9091,110.9878,114.4218,112.4793,111.3395,106.4090,116.7084,111.3100,116.4345,110.9898,116.2097,111.4856,98.1570,123.0133,110.2097,113.4332,113.5338,112.8424,108.8555,121.8325,119.6964,109.9939,115.0299,101.3230,117.8166,112.0072,112.4444,122.0811,116.0396,110.8997,90.6619,110.4188,106.9003,125.084,113.6642,115.3797,109.4607,111.2698
1998-05-01,123.0489,107.7791,108.4714,107.0386,111.2535,113.4117,113.8631,111.2836,90.7639,109.3314,123.1209,113.3873,112.0656,111.6406,115.1060,113.3084,111.6281,106.9929,117.1553,111.5930,117.7612,111.6094,116.6176,112.1607,98.4645,123.4528,110.6127,113.5236,114.4877,113.0679,109.0033,122.8551,120.3419,110.3561,115.6515,102.1407,118.9005,112.5496,112.9837,122.0971,116.5415,111.541,91.0847,111.2723,106.9084,125.9417,114.8397,115.9785,109.6666,112.8386
1998-06-01,126.3149,109.4369,110.3924,109.3368,113.6195,115.7215,115.5553,112.9595,91.4262,110.9984,127.6157,115.3417,114.3857,113.5086,116.9598,115.6235,113.2175,109.0709,119.0612,113.3489,120.4972,113.3710,118.7921,114.1019,99.6989,125.6160,112.3660,115.1976,117.2865,114.6979,110.4749,124.8342,122.2018,111.8448,117.5000,104.1533,121.4281,114.4901,115.0193,123.7878,118.674,113.5504,93.0137,112.965,108.5756,127.8233,117.2033,117.8087,111.4766,116.4565
1998-07-01,125.6064,109.9449,111.1452,109.8783,113.9323,116.2063,116.4223,113.6913,92.0310,111.7170,127.7440,116.2610,115.3480,114.4153,118.0846,116.3546,114.1083,109.0097,119.8154,114.0045,122.0205,114.4752,119.7336,114.9725,100.0678,126.7358,113.0009,116.1949,117.9027,115.5490,111.2834,125.1323,123.5269,112.6994,118.6237,104.7548,121.2972,115.2776,116.0298,124.4364,119.5876,114.2401,92.9661,113.9516,109.2121,129.1213,117.8124,118.9068,112.0882,116.5605
1998-08-01,127.9463,111.6836,113.5747,111.6620,115.9455,117.7552,118.0127,116.1257,93.0791,113.5855,131.1681,118.7486,117.4541,116.8451,120.7822,118.8607,116.0431,109.9545,121.5676,115.2059,124.4342,117.4738,121.6786,117.3121,101.2868,129.6768,114.9098,118.7233,120.7436,117.3839,112.9243,126.8889,125.9374,114.4206,121.3751,106.9167,123.2836,117.5463,118.3498,126.3644,122.1203,116.3772,94.9936,115.4388,110.7057,132.4311,119.0931,121.4172,113.7101,117.1632
1998-09-01,124.4523,110.1304,113.2457,111.5131,114.5491,115.0737,115.4247,115.5705,93.4883,111.8091,125.0707,117.2754,114.0019,115.4100,119.0783,117.3230,113.9228,108.5930,118.3550,112.6142,121.0099,117.1435,118.6965,116.3447,100.7261,128.0134,113.1009,117.4671,118.5437,115.0493,111.4220,127.9510,123.6892,112.4162,120.0164,106.9985,121.1187,116.0601,116.1493,125.1270,121.1345,115.4857,97.9494,111.8468,109.0943,130.9349,117.1352,119.7338,111.3129,116.2407
1998-10-01,117.8164,108.0007,111.5658,109.0624,111.1558,111.6707,113.0457,114.4247,92.8741,109.5615,116.6483,115.5646,110.4657,113.8160,117.8461,114.4631,112.0432,105.2453,115.4547,110.3213,119.1481,116.8839,116.1527,114.8465,99.3550,126.2939,110.9816,116.7332,114.5779,113.2132,109.8875,125.6166,122.1266,111.0058,119.1124,105.6347,117.2543,114.3993,114.1606,123.1905,119.9246,113.7169,96.2546,108.9081,106.7433,130.5859,113.6531,118.1779,109.0957,112.1111
1998-11-01,117.0600,108.1826,111.0416,107.9994,110.5819,111.8404,113.5885,114.1963,92.5607,109.7020,115.6557,115.6273,110.4121,113.6777,117.8838,113.9638,112.3948,104.7984,115.9017,110.8664,118.9097,116.5082,116.2500,114.5728,99.3760,126.2849,111.1114,117.0593,113.9305,113.8329,110.2615,120.3144,122.3236,111.3742,119.0403,105.1878,116.1650,114.2726,114.0954,123.3329,119.5505,113.4143,94.5802,109.3181,107.3552,130.4151,113.5982,118.1201,109.472,110.3056
1998-12-01,114.7300,107.2521,110.4950,106.7048,109.5278,111.0012,112.8753,113.6697,92.1364,108.9851,114.3117,115.2079,109.7783,113.2152,117.5667,113.1508,111.8666,103.4539,115.1616,110.4668,118.7638,116.2487,115.7344,114.0800,98.6291,125.6727,110.4432,116.9581,112.8190,113.3162,109.6588,117.4849,122.0998,110.7844,118.7494,104.9643,114.5043,113.8001,113.5251,122.5403,118.9983,112.8011,92.9784,108.3299,106.8805,130.3261,113.2096,117.7517,108.9337,109.2783
1999-01-01,112.2988,107.2729,109.9689,106.6432,109.2879,110.8754,112.7311,113.1739,94.7698,109.0879,111.8045,114.6667,109.8320,113.1571,117.0665,112.7712,112.2191,103.5706,115.3199,110.8834,118.6348,115.4110,115.5162,113.7969,98.8435,124.5640,110.2861,116.4288,111.8452,113.3254,109.7356,115.2308,121.3155,110.9522,117.9990,105.5357,113.3646,113.7390,113.1107,122.9283,118.4806,112.642,93.5634,108.5183,106.9903,129.0447,112.9284,117.2805,109.1745,110.7425
1999-02-01,114.6689,108.6243,110.6855,107.0874,110.4510,112.6367,114.2750,113.5589,98.0471,110.6623,113.9940,115.5123,111.0085,114.2302,117.3633,114.0128,113.8240,105.1134,117.0985,112.6780,119.1692,115.0999,116.8433,114.2530,99.4858,124.1485,111.2055,117.0947,113.0295,114.3355,111.1709,116.0225,121.6862,112.2610,118.1149,105.8977,114.3100,114.6033,113.7732,124.2498,118.2472,113.351,93.2899,110.1988,109.0911,128.8241,114.6796,117.9226,111.5258,112.7393
1999-03-01,117.7411,110.1655,111.9604,107.5074,111.9046,114.7003,116.3486,114.7862,98.4688,112.0547,116.9292,117.1560,112.8408,115.7054,118.8010,115.5849,115.5003,106.4557,119.1236,114.5554,120.9869,116.2877,118.7427,115.4984,100.2728,125.1559,112.4644,119.2049,114.6211,116.1740,112.6952,118.1680,123.4264,113.8852,119.6342,107.0734,116.3008,116.0359,115.1710,125.7576,119.1718,114.5624,92.5781,112.0063,110.7866,130.8817,116.9326,119.5189,113.8248,113.8568
1999-04-01,117.5853,109.8400,111.0404,106.5872,111.3470,114.7895,116.4417,113.6825,97.3480,111.4509,116.5817,116.3603,112.7788,114.7078,117.5833,114.8416,115.0211,106.1854,119.2353,114.4712,120.2057,114.7823,118.6653,114.4598,99.6530,123.3916,111.8308,119.0247,113.6756,115.9065,112.4506,117.5640,122.6114,113.7568,118.4719,106.4960,115.6837,115.1849,114.5192,124.9637,117.9309,113.5176,90.7204,112.4259,110.5638,129.6998,117.6477,118.6224,113.58,112.1695
1999-05-01,118.4436,109.4088,110.1607,105.9567,110.9704,114.6407,116.0871,112.5542,97.2394,110.9417,117.1795,115.5144,112.3989,113.7347,116.2425,114.3620,114.3296,106.1598,118.9556,114.0335,119.1762,113.1553,118.1131,113.2708,98.9528,121.9965,111.1395,117.9367,113.2729,115.1386,112.0230,116.8891,121.5432,113.2396,117.1352,105.6116,115.1552,114.2426,113.7522,124.1168,116.552,112.4798,89.8559,112.199,110.372,128.0803,117.8386,117.5441,113.3701,111.1083
1999-06-01,117.8903,110.4119,110.7697,106.7342,111.5928,115.5157,117.2036,113.4759,98.4888,111.8450,116.7101,116.3678,112.9443,114.5862,117.0787,114.9802,115.5203,106.4715,120.0020,115.1636,119.6553,113.9156,119.0708,114.1645,99.8220,122.6059,112.0175,119.3637,113.4712,116.0529,112.8912,116.3864,122.3689,114.1534,117.9296,106.2780,115.2224,115.1019,114.5378,125.2896,117.4753,113.3607,90.6936,113.2126,111.3694,128.6712,118.5986,118.4345,114.2374,110.9849
1999-07-01,118.4100,110.9816,111.5478,106.5990,111.8218,116.1242,117.9606,114.3568,99.2383,112.4868,117.3114,117.0389,113.5953,115.3659,118.1132,115.6070,116.3308,106.6337,120.7526,115.9265,120.2562,114.9191,119.8379,114.9060,100.0385,123.2236,112.5431,120.3079,113.7250,116.9878,113.5802,117.5014,123.3640,115.0324,118.9775,106.8252,115.8669,115.8345,115.1968,125.8336,118.0275,113.9663,90.1003,114.3033,111.8823,130.1002,119.1455,119.3602,114.9344,111.0984
1999-08-01,114.8315,109.7290,110.9396,105.8520,110.5248,114.4365,116.5492,113.7295,99.4386,111.3338,114.0327,115.8852,112.1225,114.6713,117.5221,114.2661,115.1655,105.6923,119.1011,114.8325,119.7803,114.6993,118.7234,114.3476,99.5733,122.6088,111.5338,119.4554,111.9855,115.9872,112.5442,118.2816,122.4620,114.0108,118.3977,106.3401,114.8937,115.1357,114.4108,124.9978,117.5664,113.3178,89.8565,112.3974,110.3472,129.5441,117.0721,118.5331,113.6063,111.6075
1999-09-01,111.8754,109.2753,110.1495,105.4412,109.8783,113.9132,116.2456,113.0704,100.0125,110.6446,111.1570,115.0106,111.6095,114.0355,116.7090,113.1825,114.7009,105.5376,118.6514,114.6710,119.7746,113.9092,118.5532,113.7755,99.5449,121.3386,110.8841,119.3239,110.3048,115.7859,112.0872,119.3224,121.6820,113.6731,117.6123,106.1027,114.2913,114.6777,113.8776,124.7572,117.0871,112.7793,89.3349,111.751,109.6161,128.7243,116.4439,117.7948,113.0862,112.2917
1999-10-01,111.0163,108.5757,109.8692,105.4037,109.4961,113.0643,115.3141,112.8034,99.8898,110.0787,110.3084,114.5352,110.9101,113.6839,116.3965,112.7014,113.9396,104.8641,117.7240,113.9407,119.2761,113.8141,117.8090,113.4721,99.1898,121.3766,110.3957,118.4943,109.7385,115.0876,111.4390,119.4945,121.2544,112.9602,117.3277,105.6543,113.8459,114.2964,113.4946,124.2255,116.9573,112.3832,89.9122,110.5983,108.938,128.281,115.4818,117.4045,112.263,111.5721
